job_id,job_title,company_name,location
3641912659,(Senior) Data Governance Analyst (m/w/d),Berlin Hyp AG,"Berlin, Berlin, Germany (Hybrid)"
3744566092,Cloud Data Analyst (m/w/d),Telekom MMS,"Rostock, Mecklenburg-West Pomerania, Germany (Hybrid)"
3744088027,Senior Consultant Methodology & Analytics / Financial Services (m/w/d),ACCA Careers,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3720382381,BUSINESS INTELLIGENCE CONSULTANT (M/W/D),Advanced Applications - An ATS Company,"Rottweil, Baden-Württemberg, Germany (Hybrid)"
3742027515,Social Media Marketing Manager (m/w/d) - Data Analyst & Project Manager at Konzept Nutrition GmbH,join.com,"Hamburg, Hamburg, Germany (On-site)"
3740463456,Statistician,Alimentiv,"Berlin, Berlin, Germany (Remote)"
3734596802,Business Intelligence Specialist (m/w/d),Tesla,"Prüm, Rhineland-Palatinate, Germany (On-site)"
3737875002,Senior Data Analyst (m/w/d),Michael Page,"Berlin, Berlin, Germany (Hybrid)"
3703007290,Manager Data Scientist SCM - Forecast Analyst (m/w/d),ALDI SÜD,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany"
3747356484,Paid Task | Work from Home | Online Data Analyst - German (DE),TELUS International AI Data Solutions,"Bavaria, Germany (Remote)"
3731224262,Cloud Developer (Data Pipeline / Data Analyst) (m/w/d) - hybrides Arbeiten (Remote & Präsenz),Akkodis,"Sindelfingen, Baden-Württemberg, Germany (Remote)"
3728756195,Data Analyst / Engineer im Bereich Fahrdynamik (m/w/d),ARRK Engineering GmbH,"Munich, Bavaria, Germany (On-site)"
3622504831,(Senior) Consultant Power BI (all genders),PIA DYMATRIX,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3732684460,Data Analyst AEP (m/w/d) in Stuttgart,diva-e,"Stuttgart, Baden-Württemberg, Germany"
3733011964,SAP Consultant BW/BI (m/w/d),ORLEN Deutschland GmbH,"Elmshorn, Schleswig-Holstein, Germany (Hybrid)"
3596782504,"(Junior) Consultant Advanced Analytics, Data Science / New Data Solutions (m/w/d)",msg,"Essen, North Rhine-Westphalia, Germany (Hybrid)"
3734013933,Engineer (m/f/d) Data Analysis,Energy Jobline,"Hamburg, Hamburg, Germany (On-site)"
3743296918,Working student Commodity Flow Desk & Data Analyst m/f/t,RWE,"Essen, North Rhine-Westphalia, Germany (On-site)"
3699414649,Senior Data Analyst (m/w/d),Michael Page,"Hamburg, Hamburg, Germany (On-site)"
3744742733,Data Analyst | Tracking und Web Analytics (m/w/d) ,Haspa | Hamburger Sparkasse,"Hamburg, Germany (Hybrid)"
3684275603,Data Analyst (w/m/d),iVentureGroup,"Hamburg, Germany (Hybrid)"
3717612507,Online Data Analyst,TELUS International,"Cologne, North Rhine-Westphalia, Germany (Remote)"
3581011706,Quereinstieg als Consultant (m/w/d) Data & Analytics,T.CON GmbH & Co. KG,Germany (Remote)
3714476689,Junior Consultant - Business Analytics / Data Management / Reporting (w/m/d),Workwise,"Munich, Bavaria, Germany (On-site)"
3683680523,Reporting Specialist / Data Analyst (m/w/d),Axel Springer National Media & Tech GmbH & Co. KG,"Berlin, Berlin, Germany (On-site)"
3686418088,Datenanalyst (m/w/d) LPS (Long-term Part Supply),ENERCON,"Bremen, Bremen, Germany (On-site)"
3702254050,Data Analyst für Automatisierungssysteme im Bereich Logistik (M/W/D),Würth Deutschland,"Künzelsau, Baden-Württemberg, Germany (On-site)"
3669921326,Business Intelligence Managing Consultant (m/w/d),accantec group,"Hamburg, Hamburg, Germany (On-site)"
3735311297,Praktikant/in als Business Intelligence Consultant,OAC Analytics GmbH,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3630907418,Werkstudent (m/w/d) Data Analyst im Bereich Autonomes Fahren,Mitsui Chemicals Group,"Munich, Bavaria, Germany (On-site)"
3670881661,Data Analyst in AFC M&S Global (d/m/w) [Rolle: Lead Analytics Analyst],Deutsche Bank,"Frankfurt, Hesse, Germany (On-site)"
3610339776,Senior Data Analyst - Growth,Jobs via eFinancialCareers,"Berlin, Berlin, Germany (Hybrid)"
3713020151,(Senior) Data Analyst Finance - Germany,FINN,"Munich, Bavaria, Germany (Hybrid)"
3629584161,Data Analyst im Bereich Integration & Absicherung automatisiertes Fahren (m/w/d),Mitsui Chemicals Group,"Munich, Bavaria, Germany (On-site)"
3732686295,Data Analyst AEP (m/w/d) in Frankfurt,diva-e,"Frankfurt, Hesse, Germany"
3736240635,Data Analyst - Power BI (m/w/d),Goodman Masson GmbH,"Cologne, North Rhine-Westphalia, Germany"
3520868258,Publicis Media - Data Analyst im Bereich Data Science (m/w/d) - Frankfurt,Publicis Media Germany,Frankfurt Rhine-Main Metropolitan Area (Hybrid)
3655148003,Intern Strategy and Market Analysis - Focus on Data Science (all genders),MTU Aero Engines,"München, Bavaria, Germany (On-site)"
3681597356,WerkstudentIn (w/m/d) Data Analysis Communications,KION Group,"Frankfurt, Hesse, Germany (Hybrid)"
3605563037,Senior SAP BI & Analytics BW/4HANA Consultant (m/w/d),Zalaris,"Walldorf, Thuringia, Germany (On-site)"
3682815660,Data Analyst (m/w/d),Finanz Informatik,"Hannover, Lower Saxony, Germany (On-site)"
3707174941,Data Analyst – Java-basierte Analyse von Fahrzeugdaten,IAV GmbH,"Gifhorn, Lower Saxony, Germany (Hybrid)"
3724812082,Sourcing & Procurement Data Analyst,ASML,"Berlin, Berlin, Germany (On-site)"
3700105132,"Business Intelligence Consultant | Consulting BI mit MS BI, Cognos oder Cubeware, ETL (mwd)",Vesterling AG,"Kaiserslautern, Rhineland-Palatinate, Germany (Hybrid)"
3700634777,Power BI Consultant (m/w/d),Obungi GmbH,"Schleswig, Schleswig-Holstein, Germany (Hybrid)"
3686416150,Datenanalyst (m/w/d) LPS (Long-term Part Supply),ENERCON,"Aurich, Lower Saxony, Germany (On-site)"
3713075262,Senior Data Analyst (m/w/d),Michael Page,"Hamburg, Hamburg, Germany (Hybrid)"
3712805734,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Leipzig, Saxony, Germany"
3738518688,(Junior) Consultant (w/m/d) für Business Intelligence & Data Analytics - Frankfurt am Main,Jobs via eFinancialCareers,"Frankfurt am Main, Hesse, Germany (On-site)"
3699420235,Cloud Data Analyst (m/w/d),Michael Page,"Berlin, Berlin, Germany (Hybrid)"
3740439061,VRD - CRM Data Analyst (m/w/d),VGRD,"Berlin, Berlin, Germany (On-site)"
3707976372,Senior Data Analyst (m/w/d),Michael Page,"Berlin, Berlin, Germany (Hybrid)"
3717924999,BI Business Analyst (m/w/d),Michael Page,"Stuttgart, Baden-Württemberg, Germany (Hybrid)"
3732682729,Data Analyst AEP (m/w/d) in Leipzig,diva-e,"Leipzig, Saxony, Germany (Remote)"
3732682732,Data Analyst AEP (m/w/d) in Jena,diva-e,"Jena, Thuringia, Germany (Remote)"
3712805675,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Hamburg, Hamburg, Germany"
3736532938,Junior Consultant Business Intelligence (m/w/d),ISR Information Products AG,Hannover-Braunschweig-Göttingen-Wolfsburg Region (Hybrid)
3703672830,Data Analyst (m/w/d),hiral GmbH - we're hiring!,"Münster, North Rhine-Westphalia, Germany (Hybrid)"
3745146253,Dkv Euro Service: (Senior) Expert Data Analyst (m/w/d),HeyJobs,"Ratingen, North Rhine-Westphalia, Germany (On-site)"
3712810256,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Cologne, North Rhine-Westphalia, Germany"
3736004886,(Senior) Business Intelligence Consultant (w/m/d),ORDIX AG,"Paderborn, North Rhine-Westphalia, Germany (On-site)"
3687690839,Student job (m/f/d): Perception Sensor Data Analysis in Dresden,Fraunhofer IIS,"Dresden, Saxony, Germany (Hybrid)"
3743188777,Online Data Analyst ,TELUS International AI Data Solutions,Berlin Metropolitan Area (Remote)
3732680917,Data Analyst AEP (m/w/d) in München,diva-e,"München, Bavaria, Germany (Remote)"
3719955432,Data Operations Analyst (Russian speaking),ISS | Institutional Shareholder Services,"Berlin, Berlin, Germany (Hybrid)"
3690628343,(Junior) Consultant Analytics & Social Listening (m/w/d),Lidl in Germany,"Neckarsulm, Baden-Württemberg, Germany"
3712804913,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Stuttgart, Baden-Württemberg, Germany"
3746735448,Power BI Specialist & Data Analyst (w/m/d),Bechtle,"Neckarsulm, Baden-Württemberg, Germany (On-site)"
3715679566,Consultant Data Analytics (m/w/d),Workwise,"Ettlingen, Baden-Württemberg, Germany (On-site)"
3732681901,Data Analyst AEP (m/w/d) remote,diva-e,Germany (Remote)
3712805699,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Munich, Bavaria, Germany (On-site)"
3718972779,Senior Data Analyst,emnify,"Berlin, Germany (Hybrid)"
3733775461,Data Analytics Consultant (w/m/x),Avanade,"Berlin, Berlin, Germany"
3660796301,Internship / Master Thesis - Bioprocess & Analytical Development / Modelling and Data Analysis,Boehringer Ingelheim,"Biberach an der Riß, Baden-Württemberg, Germany"
3735858488,Dashboard Developer / Data Analyst - Manufacturing Engineering & Supply Chain,CIMPA PLM Services,"Hamburg, Hamburg, Germany"
3596780685,(Junior) IT Business Analyst Digital Transformation / New Data Solutions (m/w/d),msg,"Essen, North Rhine-Westphalia, Germany (Hybrid)"
3684751690,Senior SAP BI&Analytics Frontend (SAC) Consultant (m/w/d),Zalaris,"Henstedt, Schleswig-Holstein, Germany (On-site)"
3706519707,Sales Data Analyst - Datenbanken / Visualisierung / SAP SD (m/w/d),Workwise,"Trierweiler, Rhineland-Palatinate, Germany (On-site)"
3660974140,Junior SAP Analytics Consultant (m/w/d),T.CON GmbH & Co. KG,Germany (Remote)
3744652556,Cognos BI Senior Consultant (m/w/d),accantec group,Germany (Remote)
3568538029,Consultant Forensic Data Analytics (m/w/d) in Hamburg,Deloitte,"Hamburg, Hamburg, Germany"
3688417307,BI Analyst (m/w/d) befristet auf 2 Jahre,Thales,"Ditzingen, Baden-Württemberg, Germany (Hybrid)"
3588433594,Business Intelligence Spezialist & Data Analyst (m/w/d),Finanz Informatik,"Münster, North Rhine-Westphalia, Germany (On-site)"
3717277577,Praktikant (m/w/d) als HR Data Analyst im Vergütungsmanagement (m/w/d) in Düsseldorf (2023),Vodafone,"Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)"
3712806679,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Hannover, Lower Saxony, Germany"
3712809310,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Frankfurt, Hesse, Germany"
3712806681,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Bremen, Bremen, Germany"
3712811195,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Düsseldorf, North Rhine-Westphalia, Germany"
3712807379,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Nuremberg, Bavaria, Germany"
3737910149,Produktionsplaner / Data Analyst (m|w|d),Voith Group,"Heidenheim an der Brenz, Baden-Württemberg, Germany (Hybrid)"
3675386073,Data Analyst - Digital Marketing (all genders),Native Instruments,"Berlin, Germany (Hybrid)"
3697226692,Datenanalyst Logistik (m/w/d),REWE Group,"Magdeburg, Saxony-Anhalt, Germany"
3743522820,Team Lead Data Analyst (m/f/d),doctari group,"Berlin, Germany (Hybrid)"
3732684461,Data Analyst AEP (m/w/d) in Hamburg,diva-e,"Hamburg, Hamburg, Germany"
3733948703,Senior BI Analyst (f/m/x),CarOnSale,"Berlin, Germany (Hybrid)"
3732687185,Data Analyst AEP (m/w/d) in Karlsruhe,diva-e,"Karlsruhe, Baden-Württemberg, Germany (Remote)"
3726941297,Praktikum Data Engineering und Data Analysis im Testing (SS24),TRUMPF,"Ditzingen, Baden-Württemberg, Germany"
3549653207,Consultant Forensic Data Analytics (m/w/d) in Berlin,Deloitte,"Berlin, Berlin, Germany"
3714216645,(Senior) Data Analyst (m/w/d) Pricing,AVANTGARDE Experts,"Otterfing, Bavaria, Germany (Hybrid)"
3728928014,Data Analyst E-Commerce (m/w/d),Plasma Service Europe GmbH,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3638832976,Senior Analytics Consultant (w/m/d) German fluently,Apps Associates,"Dortmund, North Rhine-Westphalia, Germany (On-site)"
3731065309,BI Consultant Reporting / Dashboard (all genders),Beiersdorf,"Hamburg, Hamburg, Germany (Hybrid)"
3741096307,Work from Home Opportunities | Online Data Analyst - German (DE),TELUS International AI Data Solutions,Berlin Metropolitan Area (Remote)
3278975925,Consultant Data Analytics (w/m/d),PwC Deutschland,"Nuremberg, Bavaria, Germany"
3690734192,"Senior Data Analyst, Product",Deel,EMEA (Remote)
3413216478,Consultant Data Analytics - Wirtschaftsprüfung (w/m/d),EY,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3656979250,(Junior) Consultant Data Integration und Data Analytics / New Data Solutions (m/w/d),msg,"Essen, North Rhine-Westphalia, Germany (Hybrid)"
3733775472,Data Analytics Consultant (w/m/x),Avanade,"Düsseldorf, North Rhine-Westphalia, Germany"
3735050872,Consultant (gn) Data Analytics & KI,Experis Deutschland,"Berlin, Berlin, Germany (On-site)"
3744573158,BI Analyst (m/w/d),FTI GROUP,Greater Munich Metropolitan Area (On-site)
3712811227,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Dresden, Saxony, Germany"
3728208885,Data Governance Analyst (m/w/d) Business Analyse,Bausparkasse Schwäbisch Hall,"Schwäbisch Hall, Baden-Württemberg, Germany (Hybrid)"
3549653246,Consultant Forensic Data Analytics (m/w/d) in München,Deloitte,"Munich, Bavaria, Germany"
3712806672,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Dortmund, North Rhine-Westphalia, Germany"
3712678319,Senior Data Analyst (m/w/d),Michael Page,"Waiblingen, Baden-Württemberg, Germany (On-site)"
3680563374,Chapter Lead Data Analyst (m/f/x),ALDI SÜD,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany (On-site)"
3708185418,Senior Data Analyst (m/w/x) Product Analytics,Net Services S.à.r.l.,Germany (Remote)
3742610263,Business Intelligence-Analyst (m/w/d),cadooz GmbH,"Hamburg, Germany (Hybrid)"
3712040744,Consultant Data Analytics (m/w/d),Workwise,"Hamburg, Hamburg, Germany (On-site)"
3712044666,Consultant Data Analytics (m/w/d),Workwise,"Münster, North Rhine-Westphalia, Germany (On-site)"
3712805737,"Senior Data Analyst (Bangkok Based, relocation provided)",Agoda,"Essen, North Rhine-Westphalia, Germany"
3728351540,Data Analyst in AFC M&S Global (d/m/w) [Rolle: Lead Analytics Analyst],Jobs via eFinancialCareers,"Frankfurt am Main, Hesse, Germany (On-site)"
3745331275,"Senior Analyst (Business Intelligence, Supply Analytics team)",Agoda,"Berlin, Berlin, Germany"
3686183379,Deutsche Bahn: Datenanalyst (w/m/d),HeyJobs,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3669920328,Senior Business Intelligence Consultant SAS (m/w/d),accantec group,"Hamburg, Hamburg, Germany (On-site)"
3734563321,(Junior) Consultant (m/w/d) Advanced Analytics,LPA,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3647804326,Senior Data Analyst Facility Management Digitalisierung (m/w/d),Lidl in Germany,"Neckarsulm, Baden-Württemberg, Germany"
3661091499,Senior Consultant Customer Analytics (all genders),PIA DYMATRIX,"Stuttgart, Baden-Württemberg, Germany (On-site)"
3725009023,Postdoctoral position (f/m/d) | ATLAS data analysis,Max Planck Society,"Munich, Bavaria, Germany (On-site)"
3670095589,Procurement Data Analyst (m/f/x),tesa,Greater Hamburg Area (On-site)
3728149241,(Junior) Business Data Analyst Merchandise Planning & Controlling (m/w/d),Bergfreunde,"Kirchentellinsfurt, Baden-Württemberg, Germany (Hybrid)"
3736712867,(Junior) Datenanalyst (m /w/d) Revision,Dirk Rossmann GmbH,"Burgwedel, Lower Saxony, Germany (On-site)"
3582094391,(Senior) Berater Data Analytics/ Data Engineering (w/m/d),Capgemini,"Berlin, Berlin, Germany (Hybrid)"
3549649546,Consultant Forensic Data Analytics (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt am Main, Hesse, Germany"
3706142127,"Business Data Analyst CCM, Output Management, Formulare (m/w/d)",E.ON Deutschland,"Landshut, Bavaria, Germany (Hybrid)"
3463183538,(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in Berlin,BearingPoint,"Berlin, Berlin, Germany (Hybrid)"
3533255648,Portfolio-/ Data Analyst Strategisches Portfoliomanagement (m/w/d),Zurich Insurance,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3602185773,SAP Advanced Analytics Consultant (m/w/d),CONET,"Coblenz, Rhineland-Palatinate, Germany (On-site)"
3736558115,(Senior) Data Analyst (m/f/d) - Hamburg,Engel & Völkers Technology,"Hamburg, Germany (Hybrid)"
3738855731,Intelligence Analyst IV / Team Lead,Client Solution Architects,"Hohenfels, Baden-Württemberg, Germany (Hybrid)"
3742605194,Startup Founder (January 2024) - Data Scientists/Analysts/ML engineers,Antler,"Berlin, Germany (On-site)"
3463186478,(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in Leipzig,BearingPoint,"Leipzig, Saxony, Germany (Hybrid)"
3690728700,Senior Ops Data Analyst,Deel,EMEA (Remote)
3725811313,Business Intelligence Analyst – Datenmanagement (w/m/d),STADT UND LAND Wohnbauten-Gesellschaft mbH,"Berlin, Germany (On-site)"
3721065025,IT Auditor / Datenanalyst in der Revision (m/w/d),Melitta Group,"Minden, North Rhine-Westphalia, Germany (On-site)"
3700808230,Consulting Datamanagement & Data Analyst ,Groß Business Group GmbH,"Straubing, Bavaria, Germany (Hybrid)"
3742521215,Basketball Statistician (Data Collection),Genius Sports,"Karlsruhe, Baden-Württemberg, Germany (On-site)"
3706623394,Datenanalyst (Wissenschaftlicher Mitarbeiter) (m/w/d),LMU Klinikum München,"München, Bavaria, Germany (On-site)"
2960126975,(Junior) Consultant Intelligent Analytics and Insights (m/w/d),BearingPoint,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3463180878,(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in Walldorf,BearingPoint,"Walldorf, Baden-Württemberg, Germany (Hybrid)"
3738980683,Portfolio-/ Data Analyst Strategisches Portfoliomanagement (m/w/d),Jobs via eFinancialCareers,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3726258805,Data Analyst für den Bereich Key Account Management (m/w/d),Delica AG,"Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)"
3680560590,Chapter Lead Data Analyst (m/w/d),ALDI SÜD,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany (On-site)"
3736086871,"(Associate) Consultant (m/w/d) Data Management, Analytics & Advanced Visualization",Capgemini Invent,"Berlin, Berlin, Germany (Hybrid)"
3740722715,Business Intelligence Analyst (m/w/d),Akkodis,"Hannover, Lower Saxony, Germany (On-site)"
3721461990,Senior Data Analyst / Applied Scientist (Brand Marketing/MMM),GetYourGuide,"Berlin, Berlin, Germany (Hybrid)"
3651696752,"Apprenticeship as IT Specialist, Specializing in Data and Process Analysis",SEEBURGER,"Köthen, Saxony-Anhalt, Germany (On-site)"
3446661502,Senior Consultant Data Analytics & Business Insights (m/w/d) in Frankfurt (Main),Deloitte,"Frankfurt am Main, Hesse, Germany (On-site)"
3716356080,"Lead Data Analyst, Product",Deel,EMEA (Remote)
3737920240,Data Analyst im Bereich Integration & Absicherung automatisiertes Fahren (m/w/d),ARRK Engineering GmbH,"Munich, Bavaria, Germany (Hybrid)"
3463181754,(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in Hamburg,BearingPoint,"Hamburg, Hamburg, Germany (Hybrid)"
3463181753,(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in Stuttgart,BearingPoint,"Stuttgart, Baden-Württemberg, Germany (Hybrid)"
3687612703,Teamlead – Data Analysis (m/w/d),Statista,"Hamburg, Germany (On-site)"
3744835581,Ice Hockey Statistician (Data Collection),Genius Sports,"Görlitz, Saxony, Germany (On-site)"
3743675495,Software Developer Scientific Data Analysis (f/m/d),Bayer,"Monheim, North Rhine-Westphalia, Germany (On-site)"
3742064472,Business Intelligence & Analytics Consultant (w/m/d),TRUMPF,"Ditzingen, Baden-Württemberg, Germany (Remote)"
3655902966,DatenanalystIn,Städtisches Klinikum Braunschweig gGmbH,Hannover-Braunschweig-Göttingen-Wolfsburg Region (On-site)
3731261773,BI Consultant,Michael Page,"Hamburg, Hamburg, Germany (Hybrid)"
3728390142,Expert BI Analyst (m/w/d),Fressnapf Holding SE,"Krefeld, North Rhine-Westphalia, Germany (Hybrid)"
3731287084,Sports Statistician (Data Collection),Genius Sports,"Villingen-Schwenningen, Baden-Württemberg, Germany (On-site)"
3640392053,Consultant BI & Analytics (w/m/d),Horváth,"München, Bavaria, Germany (Hybrid)"
3743648574,Business Intelligence Analyst (m/f/x),Mynaric,"Gilching, Bavaria, Germany (On-site)"
3620322814,Business Consultant Data Architecture und Data Analysis / New Data Solutions (m/w/d),msg,"Hamburg, Hamburg, Germany (Hybrid)"
3463182718,(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in Düsseldorf,BearingPoint,"Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)"
3743948048,Biostatistician (PhD),Medpace,"Munich, Bavaria, Germany (On-site)"
3463181750,(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in München,BearingPoint,"Munich, Bavaria, Germany (Hybrid)"
3669551066,Senior Consultant Data Analytics & Business Insights (m/w/d) in Hamburg,Deloitte,"Hamburg, Hamburg, Germany"
3680642756,Analytics Consultant Personalisierung & Loyalty (m/w/d),REWE Group,"Cologne, North Rhine-Westphalia, Germany"
3742898408,Consultant Business Intelligence (m/w/d),Amadeus FiRe,"Neu-Isenburg, Hesse, Germany (On-site)"
3743674641,Software Developer Scientific Data Analysis (f/m/d),Bayer,"Monheim, North Rhine-Westphalia, Germany (On-site)"
3717677775,Category Insights Analyst International (m/w/d),PENNY International (REWE Group),"Cologne, North Rhine-Westphalia, Germany"
3744780316,Consultant Analytics / AI Strategy (all genders),Jobs via eFinancialCareers,"Düsseldorf, North Rhine-Westphalia, Germany (On-site)"
3622097033,Senior Consultant Power BI (m/w/d),ORBIT Gesellschaft für Applikations- und Informationssysteme mbH,"Bonn, North Rhine-Westphalia, Germany (Hybrid)"
3739946608,Planning Analytics Consultant - TM1,Reo Group,"Berlin, Germany (Hybrid)"
3659481966,"(Senior) IT Consultant IoT, Big Data Analytics & Time Series Analysis / New Data Solutions (m/w/d)",msg,"Düsseldorf, North Rhine-Westphalia, Germany (Hybrid)"
3716916445,Entwickler:in LP & Business Analytics,BAYERNOIL Raffineriegesellschaft mbH,"Neustadt an der Donau, Bavaria, Germany (Hybrid)"
3693556302,Senior Data Architect/Analyst (f/m/d),Siemens,"Munich, Bavaria, Germany (Hybrid)"
3733685958,Data-driven Merchandise Analyst (m/w/d) ,THE KADEWE GROUP,"Berlin, Germany (Hybrid)"
3726805205,Senior Marketing Data Analyst,emnify,Germany (Remote)
3710784637,Data Architect & Analyst (w/m/d),ZDF Studios,"Mainz, Rhineland-Palatinate, Germany (On-site)"
3735614384,(Associate) Consultant (m/w/d) Intelligent Process & Performance: Fokus Process Mining & Analytics,Capgemini Invent,"Stuttgart, Baden-Württemberg, Germany (Hybrid)"
3738255168,SAP Analytics Consultant - Business Intelligence / HANA / Reporting (m/w/d),Workwise,"Weingarten, Baden-Württemberg, Germany (On-site)"
3738110620,(Senior) Business Data Analyst - E2E Data Model (m/w/d),E.ON Deutschland,"Essen, North Rhine-Westphalia, Germany (Hybrid)"
3710522915,Technical Product Owner (Senior Data Integration Analyst),Awin Global,Cologne Bonn Region (Remote)
3733980385,(Senior) Data Analyst e-Commerce (m/w/d),IPPEN.MEDIA,"Munich, Bavaria, Germany (On-site)"
3743985672,Senior Data Governance Analyst - Abiomed (m/f/d),Johnson & Johnson,"Aachen, North Rhine-Westphalia, Germany (On-site)"
3679806379,Senior Data Analyst (m/w/x) Product Analytics,sevDesk,"Berlin, Berlin, Germany (Hybrid)"
3735646901,Sport Statistician (Data Collection),Genius Sports,"Freiburg, Baden-Württemberg, Germany (On-site)"
3738033187,Process Intelligence Analyst (m/w/d),KARL STORZ,"Tuttlingen, Baden-Württemberg, Germany (Hybrid)"
3672883526,Business Intelligence Consultant (m/w/d),Michael Page,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3680800202,Senior Audience Data Analyst - D2C (all genders),Universal Music Deutschland,"Berlin, Germany (Hybrid)"
3731341239,Remote Opportunities | Online Data Analyst - German Speakers,TELUS International AI Data Solutions,"Bavaria, Germany (Remote)"
3718381730,Portfolio-/ Data Analyst Strategisches Portfoliomanagement (m/w/d),Jobs via eFinancialCareers,"Cologne, North Rhine-Westphalia, Germany (On-site)"
3249877461,Consultant Business Intelligence - Data & Analytics (w/m/d),EY,"Eschborn, Hesse, Germany (On-site)"
3725918736,Consultant Analytics / AI Strategy (all genders),Accenture DACH,"Kronberg, Hesse, Germany (On-site)"
3733041815,Data & Analytics Lead Consultant (all genders),adesso orange AG,"Frankfurt, Hesse, Germany (On-site)"
2838809551,Senior Consultant Data Analytics & Business Insights (m/w/d),Deloitte,"Düsseldorf, North Rhine-Westphalia, Germany"
2868690127,Consultant - Data Analytics & Künstliche Intelligenz (m/w/d),Bundesdruckerei-Gruppe,"Berlin, Berlin, Germany (Hybrid)"
3746503086,Consultant (m/w/d) Artificial Intelligence / AI und Analytics,DataSpark GmbH,"Frankfurt am Main, Hesse, Germany (On-site)"
3630913851,(Senior) Consultant Visual Analytics & BI (m/w/d) in Stuttgart,Deloitte,"Stuttgart, Baden-Württemberg, Germany"
3712790600,Senior Data Analyst E-Commerce,Storm5,"Halle, North Rhine-Westphalia, Germany (Hybrid)"
3732456483,We are Hiring Online Data Analyst - German (DE),TELUS International AI Data Solutions,Germany (Remote)
3596780709,"(Senior) Consultant Artificial Intelligence, Data Analytics / New Data Solutions (m/w/d)",msg,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3732038113,Berater Data Analytics (w/m/d),PwC Deutschland,"Hamburg, Hamburg, Germany (Remote)"
3740465225,Sr. Statistician,Alimentiv,"Berlin, Berlin, Germany (Remote)"
3736935717,Senior People Data and Process Analyst (Hybrid - 1 Year Contract),Kenvue,"Neuss, North Rhine-Westphalia, Germany (Hybrid)"
3744026025,Ingenieur (w/m/d) für die Analyse von Powermodulen,Siemens Energy,"Nuremberg, Bavaria, Germany (Hybrid)"
3630912992,(Senior) Consultant Visual Analytics & BI (m/w/d) in Hannover,Deloitte,"Hannover, Lower Saxony, Germany"
3742818616,Senior IT Business/Data Analyst (w/m/d),Amadeus FiRe,"Frankfurt am Main, Hesse, Germany (On-site)"
3730206526,Expert Data Analyst Finance (m/w/d) Vollzeit/ Teilzeit,DKV Mobility,"Ratingen, North Rhine-Westphalia, Germany (Hybrid)"
3630915673,(Senior) Consultant Visual Analytics & BI (m/w/d) in München,Deloitte,"Munich, Bavaria, Germany"
3556241952,(Junior) Consultant | Business Intelligence - Planung & Reporting (m/w/d),BearingPoint,"Frankfurt am Main, Hesse, Germany (Hybrid)"
3729512365,Business Intelligence Analyst (m/w/d) / PowerBI Experte (m/w/d),duisport - Duisburger Hafen AG,"Duisburg, North Rhine-Westphalia, Germany (On-site)"
3743970725,Senior Data Governance Analyst - Abiomed (m/f/d),Abiomed,"Aachen, North Rhine-Westphalia, Germany (On-site)"
3733516743,Process Intelligence Analyst (m/w/d),KARL STORZ,"Tuttlingen, Baden-Württemberg, Germany (Hybrid)"
3696344907,Senior Biostatistician,PSI CRO AG,"Munich, Bavaria, Germany (Remote)"
3724255007,Datenanalyst (Bedarfsplanung) in der Logistik (m/w/d),QVC,"Hückelhoven, North Rhine-Westphalia, Germany"
